"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"3664","8649603","Public Alley 425","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""195415"",""service""=>""alley"",""width""=>""4.9"""
"3665","8649607","NULL","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""157417"",""name_orig""=>""Ramp - Rt 3 To Rt 28 Sb"",""oneway""=>""yes"",""ramp""=>""yes"",""width""=>""15.2"""
"3666","203009474","Belmont Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""207610"",""oneway""=>""yes"",""width""=>""12.2"""
"3667","8649630","Phillips Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""130512"",""oneway""=>""yes"",""width""=>""11.9"""
"3668","8649651","Public Alley 416","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""210364"",""oneway""=>""yes"",""service""=>""alley"",""width""=>""3.7"""
"3669","209410791","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3670","8649840","Commonwealth Avenue","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""190260"",""oneway""=>""yes"",""ref""=>""MA 2"",""width""=>""24.4"""
"3671","211752646","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""driveway"""
"3672","211752647","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""driveway"""
"3673","212292281","NULL","NULL","NULL","NULL","NULL","NULL","0","""demolished:building""=>""university"""
"3674","215415453","NULL","cycleway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"",""surface""=>""asphalt"""
"3675","8649944","Hinsdale Mall","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""foot""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""176935"",""motor_vehicle""=>""designated"",""service""=>""emergency_access"",""sidewalk""=>""both"",""surface""=>""paved"",""wid"
"3676","8649986","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"3677","8650015","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"3678","8650084","Brookline Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:ref""=>""0 N405"",""massgis:way_id""=>""203244"",""oneway""=>""yes"""
"3679","217550872","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"3680","217550873","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3681","8650225","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"3682","217550874","NULL","steps","NULL","NULL","NULL","NULL","0","""incline""=>""down"""
"3683","217550875","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"3684","217550876","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""service""=>""parking_aisle"""
"3685","217550877","NULL","NULL","NULL","NULL","wall","NULL","0","""height""=>"".5"""
"3686","217550878","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"3687","8650242","NULL","motorway_link","NULL","NULL","NULL","NULL","29","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""destination""=>""Brighton;Cambridge"",""lanes""=>""1"",""layer""=>""1"",""massgis:way_id""=>""213268"",""oneway""=>""yes"",""orig_name""=>""Allston Toll Plaza"","""
"3688","8650277","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"3689","8650318","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""213268"",""oneway""=>""yes"",""orig_name""=>""Allston Toll Plaza"",""toll""=>""yes"""
"3690","8650360","NULL","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""destination""=>""Kenmore Square;Fenway"",""lanes""=>""2"",""massgis:way_id""=>""179927"",""oneway""=>""yes"",""width""=>""21.3"""
"3691","8650366","Cambridge Street","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:ref""=>""0 N131"",""massgis:way_id""=>""193186"",""oneway""=>""yes"",""width""=>""33.5"""
"3692","8650367","Raleigh Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""110110"",""width""=>""11.6"""
"3693","217998203","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"3694","217998204","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"3695","217998205","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"3696","217998207","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""crossing"""
"3697","217998208","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"3698","217998209","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"3699","217998211","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3700","217998212","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3701","217998213","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3702","217998214","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3703","8650427","NULL","trunk_link","NULL","NULL","NULL","NULL","-12","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""1"",""layer""=>""-1"",""massgis:way_id""=>""214400"",""oneway""=>""yes"",""orig_name""=>""Ramp - Storrow Drive To Beacon Street"",""ramp""=>""yes"",""tunnel""=>""yes"""
"3704","217998215","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3705","217998216","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3706","217998217","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3707","217998221","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3708","217998222","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3709","217998224","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3710","217998225","NULL","NULL","NULL","NULL","NULL","NULL","0","""public_transport""=>""platform"""
"3711","218004437","Green Line","NULL","NULL","NULL","NULL","NULL","5","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""electrified""=>""contact_line"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""tram"",""voltage""=>""600"""
"3712","8650470","Exeter Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""125110"",""width""=>""17.1"""
"3713","218019464","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""sidewalk"""
"3714","218019465","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""sidewalk"""
"3715","220073575","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"3716","220083557","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3717","220083558","NULL","steps","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3718","220083632","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3719","220083643","NULL","steps","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3720","8650520","Massachusetts Turnpike","motorway","NULL","NULL","NULL","NULL","29","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""no"",""bridge""=>""yes"",""condition""=>""good"",""foot""=>""no"",""hazmat""=>""no"",""hgv""=>""designated"",""horse""=>""no"",""lanes""=>""4"",""layer""=>""1"",""massgis:way_id""=>""122484"",""maxspeed"
"3721","220083644","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""footway""=>""crossing"""
"3722","220083655","NULL","footway","NULL","NULL","NULL","NULL","0","""ramp""=>""yes"""
"3723","220084576","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3724","220084587","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3725","220084588","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3726","220084589","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3727","220084649","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3728","220084669","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3729","220084675","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3730","8650558","Massachusetts Turnpike","motorway","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""no"",""condition""=>""good"",""foot""=>""no"",""hgv""=>""designated"",""horse""=>""no"",""lanes""=>""4"",""massgis:way_id""=>""122484"",""maxspeed""=>""55 mph"",""oneway""=>""yes"",""ref""=>""I 90"",""s"
"3731","220084684","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3732","220084917","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3733","220085025","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3734","220085034","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3735","220085036","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"3736","220085798","NULL","construction","NULL","NULL","NULL","NULL","0","""oneway""=>""no"""
"3737","220085944","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3738","220086167","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3739","220086171","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3740","8650586","Phillips Court","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""131162"",""service""=>""driveway"",""width""=>""2.4"""
"3741","220086172","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3742","220086450","Amherst Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""182472"",""width""=>""18.3"""
"3743","220086451","Amherst Street","residential","NULL","NULL","NULL","NULL","-7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""182472"",""tunnel""=>""yes"",""width""=>""18.3"""
"3744","220087695","NULL","NULL","NULL","NULL","NULL","NULL","10","""layer""=>""1"""
"3745","8650602","River Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""110373"",""oneway""=>""yes"",""width""=>""10.4"""
"3746","220087697","NULL","NULL","NULL","NULL","NULL","NULL","10","""layer""=>""1"""
"3747","220087773","NULL","footway","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""massgis:way_id""=>""49"""
"3748","220087808","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""crossing"""
"3749","220088065","NULL","NULL","NULL","NULL","NULL","NULL","10","""layer""=>""1"""
"3750","220386753","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3751","220386754","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3752","220386755","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3753","220386756","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3754","220386757","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3755","220386758","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3756","220386759","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3757","220386760","NULL","NULL","NULL","NULL","NULL","NULL","5","""railway""=>""rail"""
"3758","8650644","Public Alley 414","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""204913"",""oneway""=>""yes"",""service""=>""alley"",""width""=>""3.7"""
"3759","8650680","Public Alley 428","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""109426"",""service""=>""alley"",""width""=>""4.9"""
"3760","8650694","NULL","trunk_link","NULL","NULL","NULL","NULL","-2","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""layer""=>""-1"",""massgis:way_id""=>""195654"",""oneway""=>""yes"",""orig_name""=>""Ramp - Berkeley St To Rt 28 Nb"",""ramp""=>""yes"",""width""=>""15.2"""
"3761","8650703","Clarendon Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""189229"",""oneway""=>""yes"",""start_date""=>""18/08/2006"",""width""=>""17.1"""
"3762","8650761","NULL","trunk_link","NULL","NULL","NULL","NULL","38","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""good"",""lanes""=>""1"",""layer""=>""2"",""massgis:way_id""=>""189507"",""oneway""=>""yes"",""orig_name""=>""Ramp - Charlesgate Overpass To Charlesgate"",""ramp""=>""yes"""
"3763","223206046","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""sidewalk"""
"3764","223206050","NULL","footway","NULL","NULL","NULL","NULL","0","""footway""=>""sidewalk"""
"3765","223206053","NULL","footway","NULL","NULL","NULL","NULL","40","""bridge""=>""yes"",""footway""=>""sidewalk"",""layer""=>""3"""
"3766","223206061","NULL","footway","NULL","NULL","NULL","NULL","40","""bridge""=>""yes"",""footway""=>""sidewalk"",""layer""=>""3"""
"3767","8650838","Public Alley 427","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""210997"",""service""=>""alley"",""width""=>""4.9"""
"3768","8650886","Massachusetts Turnpike","motorway","NULL","NULL","NULL","NULL","29","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""no"",""bridge""=>""yes"",""condition""=>""good"",""foot""=>""no"",""hgv""=>""designated"",""horse""=>""no"",""lanes""=>""4"",""layer""=>""1"",""massgis:way_id""=>""122484"",""maxspeed""=>""55 mph"",""on"
"3769","8650950","Brimmer Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149427"",""oneway""=>""yes"",""width""=>""11.9"""
"3770","8651096","David G. Mugar Way","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""162415"",""oneway""=>""yes"""
"3771","8651112","Cummington Mall","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""massgis:way_id""=>""35"",""motor_vehicle""=>""designated"",""oneway""=>""yes"",""rcn_ref""=>""1"",""service""=>""emergency_access"",""sidewalk""=>""both"",""surface""=>""paved"""
"3772","8651184","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""hazmat""=>""designated"",""massgis:way_id""=>""35"",""oneway""=>""yes"",""toll""=>""yes"""
"3773","230168906","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3774","230168909","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3775","230168910","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3776","230168911","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3777","230586048","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3778","231826904","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3779","231826905","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""crossing""=>""zebra"",""foot""=>""yes"",""footway""=>""crossing"""
"3780","233155727","Western Ave Bridge (cycle connection)","cycleway","NULL","NULL","NULL","NULL","10","""bicycle""=>""yes"",""bridge""=>""yes"",""foot""=>""yes"",""segregated""=>""no"",""sidewalk""=>""both"",""surface""=>""concrete"""
"3781","233199591","NULL","cycleway","NULL","NULL","NULL","NULL","10","""bicycle""=>""yes"",""bridge""=>""yes"",""foot""=>""yes"""
"3782","233199623","NULL","footway","NULL","NULL","NULL","NULL","10","""bridge""=>""yes"",""foot""=>""yes"""
"3783","233199624","NULL","footway","NULL","NULL","NULL","NULL","10","""bridge""=>""yes"",""foot""=>""yes"""
"3784","8651294","Mountfort Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""153803"",""width""=>""15.9"""
"3785","233319829","Hampshire Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""166947"",""width""=>""20.7"""
"3786","233893966","NULL","path","NULL","NULL","NULL","NULL","10","""bicycle""=>""yes"",""bridge""=>""yes"",""foot""=>""yes"""
"3787","234708474","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3788","234708475","NULL","pedestrian","NULL","NULL","NULL","NULL","0","NULL"
"3789","234708476","NULL","pedestrian","NULL","NULL","NULL","NULL","-20","""layer""=>""-1"",""tunnel""=>""yes"""
"3790","234708477","NULL","pedestrian","NULL","NULL","NULL","NULL","0","NULL"
"3791","234728420","NULL","service","NULL","NULL","NULL","NULL","0","""service""=>""parking_aisle"""
"3792","8651324","Lime Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""126674"",""oneway""=>""yes"",""width""=>""9.8"""
"3793","234821193","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3794","234938077","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3795","234938078","NULL","steps","NULL","NULL","NULL","NULL","0","NULL"
"3796","234938079","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3797","235776032","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""footway""=>""sidewalk"""
"3798","235850770","NULL","NULL","NULL","NULL","fence","NULL","20","""fence_type""=>""metal"",""height""=>""1.5"",""layer""=>""2"""
"3799","235850771","NULL","NULL","NULL","NULL","fence","NULL","20","""fence_type""=>""metal"",""height""=>""1.5"",""layer""=>""2"""
"3800","8651363","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"",""oneway""=>""yes"""
"3801","236579272","Red Line","NULL","NULL","NULL","NULL","NULL","-45","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""layer""=>""-4"",""line""=>""Red"",""massgis:geom_id""=>""80"",""railway""=>""subway"",""tunnel""=>""yes"",""voltage""=>""6"
"3802","236579285","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"3803","236579287","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"3804","8651393","NULL","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""1"",""massgis:way_id""=>""128853"",""oneway""=>""yes"",""ref""=>""MA 3"""
"3805","8651404","Newbury Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""116674"",""oneway""=>""yes"",""width""=>""13.1"""
"3806","236579303","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3807","236579314","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"3808","236579316","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"3809","236579317","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"3810","236579319","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"3811","236579320","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"3812","8651516","Dartmouth Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""159877"",""oneway""=>""yes"",""width""=>""18.3"""
"3813","8651528","Storrow Drive","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""no"",""condition""=>""fair"",""destination""=>""Storrow Drive West"",""foot""=>""no"",""hgv""=>""no"",""lanes""=>""3"",""massgis:way_id""=>""151159"",""oneway""=>""yes"",""width""=>""30.2"""
"3814","8651597","Silber Way","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""108374"",""old_name""=>""Sherborn Street"",""rcn_ref""=>""1"",""width""=>""16.5"""
"3815","236626974","Red Line","NULL","NULL","NULL","NULL","NULL","25","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""layer""=>""1"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""60"
"3816","236626978","Red Line","NULL","NULL","NULL","NULL","NULL","5","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""600"""
"3817","236626980","Red Line","NULL","NULL","NULL","NULL","NULL","5","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""600"""
"3818","236626981","Red Line","NULL","NULL","NULL","NULL","NULL","35","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""layer""=>""2"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""60"
"3819","236626985","NULL","steps","NULL","NULL","NULL","NULL","-20","""layer""=>""-1"",""tunnel""=>""yes"""
"3820","236626987","NULL","footway","NULL","NULL","NULL","NULL","-20","""layer""=>""-1"",""tunnel""=>""yes"""
"3821","236626989","NULL","footway","NULL","NULL","NULL","NULL","-20","""layer""=>""-1"",""tunnel""=>""yes"""
"3822","236626991","NULL","NULL","NULL","NULL","NULL","NULL","-5","""layer""=>""-1"",""public_transport""=>""platform"",""railway""=>""platform"""
"3823","236626993","NULL","NULL","NULL","NULL","NULL","NULL","-5","""layer""=>""-1"",""public_transport""=>""platform"",""railway""=>""platform"""
"3824","8651653","Public Alley 422","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""112998"",""service""=>""alley"",""width""=>""4.9"""
"3825","236725382","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"""
"3826","236725383","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3827","236725384","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3828","236725385","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3829","236725386","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3830","236725387","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3831","236725388","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3832","236725389","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3833","236725390","NULL","NULL","NULL","NULL","NULL","NULL","0","""access""=>""no"",""seamark:restricted_area:category""=>""construction"",""seamark:type""=>""restricted_area"""
"3834","236728747","NULL","NULL","NULL","NULL","NULL","pier","0","NULL"
"3835","239457934","Galileo Galilei Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
"3836","8651798","Marlborough Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""193325"",""oneway""=>""yes"",""width""=>""18.3"""
"3837","8651845","Beacon Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""4"",""massgis:way_id""=>""186656"",""oneway""=>""yes"",""ref""=>""MA 28"",""width""=>""21.6"""
"3838","8652013","NULL","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""139393"",""oneway""=>""yes"",""orig_name""=>""Ramp - Western Ave To Soldiers Field Rd Wb"",""ramp""=>""yes"",""width""=>""15.2"""
