shapeid,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags
546,8614849,Land Boulevard,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""oneway""=>""yes"",""width""=>""18.9"""
547,417887280,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
548,43250990,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
549,417887281,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
550,8615735,Eaton Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""212123"",""width""=>""8.5"""
551,417887282,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
552,43251026,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
553,43251060,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"",""surface""=>""dirt"""
554,212292281,NULL,NULL,NULL,NULL,NULL,NULL,0,"""demolished:building""=>""university"""
555,43251086,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
556,8615738,Spring Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""191582"",""width""=>""15.2"""
557,43251092,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
558,43251111,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
559,43359141,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
560,8614858,Cornelius Way,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""188037"",""width""=>""12.2"""
561,43359293,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
562,8614859,Purrington Street,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""129780"",""oneway""=>""no"",""surface""=>""paved"",""width""=>""15.2"""
563,43359302,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
564,43359306,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
565,43359356,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
566,43359381,NULL,steps,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
567,43359471,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
568,43359506,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
569,43359507,NULL,footway,NULL,NULL,NULL,NULL,10,"""access""=>""permissive"",""bridge""=>""yes"",""foot""=>""permissive"""
570,8615758,Harding Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""205025"",""oneway""=>""yes"",""width""=>""12.2"""
571,43359950,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""oneway""=>""yes"""
572,43359951,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""oneway""=>""yes"""
573,8614868,Murdock Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""170882"",""width""=>""4.9"""
574,425598235,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
575,8614870,James Way,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""107296"",""width""=>""12.2"""
576,425598236,NULL,footway,NULL,NULL,NULL,NULL,0,"""crossing""=>""zebra"",""footway""=>""crossing"""
577,425598237,NULL,footway,NULL,NULL,NULL,NULL,0,"""crossing""=>""zebra"",""footway""=>""crossing"""
578,44142794,Norfolk Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""171727"",""oneway""=>""yes"",""width""=>""12.2"""
579,8614871,School Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""110055"",""oneway""=>""yes"",""width""=>""9.8"""
580,425598238,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
581,8615769,Bristol Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""129064"",""oneway""=>""yes"",""width""=>""12.2"""
582,8615773,Tremont Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165833"",""oneway""=>""yes"",""width""=>""11.6"""
583,218004437,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""electrified""=>""contact_line"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""tram"",""voltage""=>""600"""
584,8614882,Bedford Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""152015"",""width""=>""9.1"""
585,8615774,Water Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""212651"",""width""=>""15.2"""
586,8614889,Livermore Place,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""114861"",""width""=>""5.5"""
587,8615777,Webster Avenue,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""134736"",""width""=>""15.2"""
588,8615778,Hardwick Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""155399"",""width""=>""12.2"""
589,220083557,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
590,106002183,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
591,220083558,NULL,steps,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
592,220083632,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
593,10067899,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""US 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
594,220083643,NULL,steps,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
595,8615780,Warren Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""161865"",""oneway""=>""yes"",""width""=>""11.6"""
596,106987173,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"",""footway""=>""sidewalk"""
597,106989188,NULL,service,NULL,NULL,NULL,NULL,0,NULL
598,220083644,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"",""footway""=>""crossing"""
599,8614893,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133479"",""width""=>""14.9"""
600,106989192,NULL,service,NULL,NULL,NULL,NULL,0,NULL
601,220083655,NULL,footway,NULL,NULL,NULL,NULL,0,"""ramp""=>""yes"""
602,106989193,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
603,220084576,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
604,106989194,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
605,220084587,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
606,106991434,NULL,steps,NULL,NULL,NULL,NULL,0,"""step_count""=>""5"""
607,220084588,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
608,106991437,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
609,220084589,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
610,106991438,NULL,NULL,NULL,NULL,wall,NULL,0,NULL
611,220084649,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
612,8614896,Fifth Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""192238"",""surface""=>""block"",""width""=>""14.6"""
613,106991439,NULL,steps,NULL,NULL,NULL,NULL,0,"""ramp""=>""yes"",""ramp:wheelchair""=>""yes"""
614,220084669,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
615,220084675,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
616,220084684,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
617,220084917,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
618,426455470,Cambridge Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""lanes:backward""=>""2"",""lanes:forward""=>""1"",""massgis:way_id""=>""179248"",""turn:lanes:backward""=>""through|right"",""width""=>""21.3"""
619,220085025,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
620,220085034,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
621,10072614,Green Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""163047"",""oneway""=>""yes"",""width""=>""12.2"""
622,220085036,NULL,service,NULL,NULL,NULL,NULL,0,NULL
623,8615797,Smart Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""169390"",""width""=>""9.1"""
624,220085798,NULL,construction,NULL,NULL,NULL,NULL,0,"""oneway""=>""no"""
625,426455480,Prospect Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""shared_lane"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:ref""=>""0 N325"",""massgis:way_id""=>""123684"",""turn:lanes:forward""=>"""
626,220085944,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
627,220086167,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
628,220086171,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
629,8615799,Berkshire Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""124553"",""oneway""=>""yes"",""width""=>""12.8"""
630,220086172,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
631,426455491,Webster Avenue,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""lanes:backward""=>""2"",""lanes:forward""=>""1"",""massgis:way_id""=>""134736"",""turn:lanes:backward""=>""left|through;right"",""width""=>""15.2"""
632,220086450,Amherst Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""182472"",""width""=>""18.3"""
633,220086451,Amherst Street,residential,NULL,NULL,NULL,NULL,-7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""182472"",""tunnel""=>""yes"",""width""=>""18.3"""
634,220087695,NULL,NULL,NULL,NULL,NULL,NULL,10,"""layer""=>""1"""
635,220087697,NULL,NULL,NULL,NULL,NULL,NULL,10,"""layer""=>""1"""
636,220087773,NULL,footway,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""foot""=>""yes"",""massgis:way_id""=>""49"""
637,220087808,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""crossing"""
638,8615811,Seventh Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""124339"",""oneway""=>""yes"",""width""=>""10.4"""
639,220088065,NULL,NULL,NULL,NULL,NULL,NULL,10,"""layer""=>""1"""
640,13588133,Blanche Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""120074"",""oneway""=>""yes"",""width""=>""9.1"""
641,8615816,Massachusetts Avenue,primary,NULL,NULL,NULL,NULL,7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""4"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""24.4"""
642,13588136,Franklin Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""129000"",""oneway""=>""yes"",""width""=>""12.2"""
643,13591668,Amherst Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""145472"",""width""=>""18.3"""
644,8615823,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""massgis:way_id""=>""145418"",""oneway""=>""yes"",""width""=>""15.2"""
645,8614907,Max Avenue,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""168179"",""service""=>""driveway"",""width""=>""8.5"""
646,23787178,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
647,23787291,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
648,8615828,NULL,unclassified,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
649,8615832,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
650,230168906,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
651,230168909,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
652,230168910,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
653,8615836,NULL,residential,NULL,NULL,NULL,NULL,3,"""access""=>""permissive"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""permissive"",""foot""=>""permissive"",""horse""=>""no"",""massgis:way_id""=>""49"",""surface""=>""paved"""
654,230168911,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
655,230586048,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
656,8614918,Cardinal Medeiros Avenue,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""3"",""lanes:forward""=>""1"",""massgis:way_id""=>""145333"",""turn:lanes:backward""=>""left|none"",""width""=>""14.9"""
657,81048833,Grand Junction Running Track,NULL,NULL,NULL,NULL,NULL,5,"""gauge""=>""1435"",""old_railway_operator""=>""NYC"",""operator""=>""CSX"",""railway""=>""rail"",""railway:traffic_mode""=>""freight"",""usage""=>""main"""
658,8615841,Washington Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""168059"",""oneway""=>""yes"",""width""=>""9.8"""
659,81048842,NULL,residential,NULL,NULL,NULL,NULL,3,NULL
660,44807924,Albany Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""lanes:forward""=>""1"",""massgis:way_id""=>""148710"",""width""=>""14.6"""
661,8615842,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
662,233893966,NULL,path,NULL,NULL,NULL,NULL,10,"""bicycle""=>""yes"",""bridge""=>""yes"",""foot""=>""yes"""
663,44815268,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""lanes""=>""1"",""oneway""=>""yes"""
664,8615845,NULL,service,NULL,NULL,NULL,NULL,0,NULL
665,234708475,NULL,pedestrian,NULL,NULL,NULL,NULL,0,NULL
666,44815359,Massachusetts Avenue,primary,NULL,NULL,NULL,NULL,7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""cycleway""=>""lane"",""lanes""=>""4"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""24.4"""
667,234708476,NULL,pedestrian,NULL,NULL,NULL,NULL,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
668,8615848,NULL,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""service""=>""driveway"""
669,234708477,NULL,pedestrian,NULL,NULL,NULL,NULL,0,NULL
670,234728420,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"""
671,45302136,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
672,45302341,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
673,123683562,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
674,45302350,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
675,123683563,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
676,235776032,NULL,footway,NULL,NULL,NULL,NULL,0,"""bicycle""=>""yes"",""footway""=>""sidewalk"""
677,8615858,Gore Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149611"",""width""=>""15.2"""
678,123683564,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
679,235850770,NULL,NULL,NULL,NULL,fence,NULL,20,"""fence_type""=>""metal"",""height""=>""1.5"",""layer""=>""2"""
680,45302491,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
681,235850771,NULL,NULL,NULL,NULL,fence,NULL,20,"""fence_type""=>""metal"",""height""=>""1.5"",""layer""=>""2"""
682,45302929,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
683,8615860,NULL,service,NULL,NULL,NULL,NULL,0,NULL
684,236579285,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
685,45303051,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
686,236579287,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
687,254299033,NULL,footway,NULL,NULL,NULL,NULL,20,"""bridge""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""layer""=>""1"""
688,45303570,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""driveway"""
689,236579303,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
690,236579314,NULL,service,NULL,NULL,NULL,NULL,0,NULL
691,236579316,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
692,426493065,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""width""=>""24.4"""
693,236579317,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
694,8615862,Land Boulevard,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:ref""=>""0 N337"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""old_ref""=>""SR 3"",""oneway""=>""yes"",""wi"
695,426493068,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""width""=>""24.4"""
696,236579319,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
697,426493071,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""4"",""lanes:backward""=>""1"",""lanes:forward""=>""3"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""turn:lanes:forward""=>""left|th"
698,236579320,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
699,426493074,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""turn:lanes""=>""left|through"",""width""="
700,254299037,NULL,footway,NULL,NULL,NULL,NULL,20,"""bridge""=>""yes"",""foot""=>""yes"",""footway""=>""sidewalk"",""layer""=>""1"""
701,426493078,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""width""=>""24.4"""
702,8615863,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
703,426493082,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""width""=>""24.4"""
704,45469053,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
705,426493085,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""turn:lanes""=>""left||"",""width""=>""12.2"""
706,426493088,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""turn:lanes""=>""left|through|right"",""width""=>""12.2"""
707,45469178,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"",""oneway""=>""yes"""
708,8614979,York Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""198351"",""oneway""=>""yes"",""width""=>""4.9"""
709,426493091,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""turn:lanes""=>""left||right"",""width""=>""12.2"""
710,236626980,Red Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""600"""
711,426493094,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""turn:lanes""=>""|merge_to_left"",""width""=>""12.2"""
712,236626981,Red Line,NULL,NULL,NULL,NULL,NULL,35,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""layer""=>""2"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""60"
713,45469212,NULL,service,NULL,NULL,NULL,NULL,0,"""access""=>""private"""
714,254299041,Amherst Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""145472"",""width""=>""18.3"""
715,426493097,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
716,236626985,NULL,steps,NULL,NULL,NULL,NULL,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
717,426493100,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""turn:lanes""=>""through|"",""width""=>""12.2"""
718,236626987,NULL,footway,NULL,NULL,NULL,NULL,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
